age,annual_income,intent,bhk_preference,bhk_enquired,stated_budget,rate_psf,carpet_sqft,property_ticket,downpayment_pct,loan_amount,emi_monthly,emi_to_income,affordability_ratio,budget_match,bhk_match,_true_p,converted,city_Bengaluru,city_Chennai,city_Delhi-NCR,city_Hyderabad,city_Kolkata,city_Mumbai-MMR,city_Pune
30,2413757,0,3,3,16572536,8000,1439,11514135,0.241,8742057,76420,0.38,4.77,0,1,0.0091,0,0,0,0,0,0,1,0
39,146870,1,2,2,9828526,7150,680,4859574,0.264,3578191,31279,2.556,33.09,0,1,1e-05,0,1,0,0,0,0,0,0
41,797119,1,2,2,64080669,4950,787,3896955,0.276,2821134,24661,0.371,4.89,0,1,0.00487,0,0,0,1,0,0,0,0
53,871730,1,3,4,12359567,6320,2790,17634067,0.244,13334963,116569,1.605,20.23,0,0,0.0002,0,0,0,0,1,0,0,0
37,558127,1,2,2,13515795,8000,982,7858715,0.194,6335087,55379,1.191,14.08,0,1,0.00154,0,0,0,0,0,0,1,0
41,73878,0,2,2,2606192,7750,885,6861605,0.173,5676431,49621,8.06,92.88,0,1,0.0,0,0,0,0,0,0,1,0
58,3129120,1,2,2,13950422,16650,1005,16730602,0.277,12088516,105673,0.405,5.35,0,1,0.0041,0,1,0,0,0,0,0,0
30,1176582,0,2,2,24079258,7700,995,7663977,0.247,5773471,50470,0.515,6.51,0,1,0.00158,0,0,0,0,0,0,0,1
54,965732,0,2,2,7568210,5760,989,5699297,0.286,4067966,35561,0.442,5.9,1,1,0.0206,0,0,0,0,0,1,0,0
35,748205,0,2,2,17684828,7000,860,6021399,0.195,4846409,42366,0.679,8.05,0,1,0.00127,0,0,0,0,0,0,0,1
49,1835607,1,2,2,15007224,7730,1079,8343939,0.205,6636704,58016,0.379,4.55,0,1,0.01057,0,0,0,0,0,0,0,1
49,242315,0,3,3,80000000,6320,1420,8971742,0.258,6655367,58179,2.881,37.03,0,1,3e-05,0,0,0,0,1,0,0,0
67,3486945,0,3,3,6449149,7700,1046,8055081,0.207,6387870,55840,0.192,2.31,1,1,0.02967,0,0,0,0,0,0,0,1
31,748975,1,2,1,4498893,28000,570,15960389,0.162,13368776,116865,1.872,21.31,0,0,1e-05,0,0,0,0,0,0,1,0
39,7358512,1,3,3,4101224,44000,1454,63956282,0.22,49886816,436092,0.711,8.69,0,1,7e-05,0,0,0,0,0,0,1,0
29,3776745,1,3,3,17759763,7700,1009,7765756,0.166,6477653,56625,0.18,2.06,0,1,0.04477,0,0,0,0,0,0,0,1
36,2845901,0,2,3,12766093,8000,1272,10179855,0.155,8602917,75203,0.317,3.58,1,0,0.04419,0,1,0,0,0,0,0,0
60,2181503,1,3,4,19511979,11200,1608,18005406,0.26,13331071,116535,0.641,8.25,1,0,0.00017,0,0,0,0,0,0,1,0
63,2296371,1,3,2,6178998,7150,765,5471401,0.269,3999739,34964,0.183,2.38,1,0,0.01319,0,1,0,0,0,0,0,0
48,6092,0,2,2,2687619,8000,1020,8157141,0.255,6081074,53158,104.708,1338.95,0,1,0.0,0,1,0,0,0,0,0,0
51,1887390,0,2,1,2080697,19800,630,12477612,0.186,10159648,88812,0.565,6.61,0,0,0.01445,0,0,0,0,0,0,0,1
47,1308548,1,3,3,6136256,6565,1098,7205997,0.19,5837661,51031,0.468,5.51,1,1,0.03035,0,0,1,0,0,0,0,0
64,2133298,0,1,1,14455335,8780,433,3804058,0.202,3034863,26530,0.149,1.78,0,1,0.06098,0,1,0,0,0,0,0,0
68,1244369,1,2,2,3685330,11200,839,9394887,0.169,7803959,68219,0.658,7.55,0,1,0.00018,0,0,0,0,0,0,1,0
55,1767977,0,3,4,11252918,8000,1938,15502440,0.173,12814335,112018,0.76,8.77,0,0,0.00033,0,1,0,0,0,0,0,0
31,1238992,1,3,4,21708769,5820,2653,15439016,0.268,11308988,98859,0.957,12.46,1,0,0.00037,0,0,0,1,0,0,0,0
35,2243078,0,2,1,55645807,6320,459,2903276,0.151,2464537,21544,0.115,1.29,0,0,0.00397,0,0,0,0,1,0,0,0
35,1328618,0,3,3,9364272,5820,1088,6334330,0.15,5383173,47058,0.425,4.77,0,1,0.01622,0,0,0,1,0,0,0,0
43,2984616,1,2,2,14653451,19800,934,18496430,0.295,13036190,113958,0.458,6.2,0,1,0.00157,0,0,0,0,0,0,0,1
37,2732905,0,2,2,23929155,8800,953,8390683,0.194,6761126,59103,0.26,3.07,0,1,0.00131,0,1,0,0,0,0,0,0
39,1943945,1,1,1,4517148,19800,551,10912996,0.257,8107827,70876,0.438,5.61,0,1,0.00656,0,0,0,0,0,0,0,1
66,7964376,0,2,2,2681502,10280,950,9764984,0.289,6943288,60696,0.091,1.23,0,1,0.01037,0,0,0,0,1,0,0,0
37,3464637,0,3,3,6682988,8800,1330,11707209,0.166,9761383,85330,0.296,3.38,0,1,0.00356,0,1,0,0,0,0,0,0
52,6239049,1,2,2,12010531,11000,751,8264016,0.218,6466232,56525,0.109,1.32,0,1,0.19348,0,0,0,1,0,0,0,0
25,828531,0,2,1,10214680,9600,475,4556881,0.283,3267727,28565,0.414,5.5,0,0,0.0012,0,0,0,1,0,0,0,0
38,1705745,0,2,2,22509097,9600,955,9165481,0.166,7641909,66803,0.47,5.37,0,1,0.00036,0,0,0,1,0,0,0,0
34,1601063,0,4,4,5133199,8970,2506,22478399,0.161,18869102,164947,1.236,14.04,0,1,0.00038,0,0,0,0,0,0,0,1
46,1943460,1,2,2,6041431,13700,700,9588831,0.193,7737927,67642,0.418,4.93,0,1,0.00295,0,0,0,0,0,0,1,0
51,430152,1,2,3,7061761,6565,1285,8438844,0.288,6006620,52508,1.465,19.62,1,0,0.0001,0,0,1,0,0,0,0,0
64,3068831,0,2,2,10637620,5760,909,5236208,0.295,3692260,32276,0.126,1.71,0,1,0.00489,0,0,0,0,0,1,0,0
69,1787141,1,2,1,28851500,6550,471,3086283,0.18,2530408,22120,0.149,1.73,0,0,0.0031,0,0,0,0,1,0,0,0
42,2101734,0,2,2,21728777,6565,667,4382103,0.217,3430901,29992,0.171,2.08,0,1,0.105,0,0,1,0,0,0,0,0
33,2776977,0,3,4,11540771,8740,1827,15965400,0.247,12022171,105093,0.454,5.75,0,0,0.00513,0,0,0,0,1,0,0,0
46,415611,0,3,3,12556591,8000,1036,8285503,0.232,6361199,55607,1.606,19.94,0,1,0.001,0,0,0,0,0,0,1,0
31,1641357,0,1,1,10033447,8000,632,5052763,0.221,3937893,34424,0.252,3.08,0,1,0.00628,0,0,0,0,0,0,1,0
37,1977466,1,2,2,3526477,7750,874,6772155,0.284,4850520,42401,0.257,3.42,0,1,0.00812,0,0,0,0,0,0,1,0
50,1763615,0,2,2,2812470,13700,952,13038060,0.242,9888013,86437,0.588,7.39,0,1,0.00039,0,0,0,0,0,0,1,0
75,1687510,1,3,3,11965371,5820,1077,6269657,0.196,5040361,44061,0.313,3.72,0,1,0.02337,0,0,0,1,0,0,0,0
45,1970092,0,3,3,22491306,8000,1541,12325986,0.161,10344357,90427,0.551,6.26,0,1,0.00116,0,1,0,0,0,0,0,0
64,1495726,0,3,3,6378713,8780,1017,8929200,0.23,6872389,60076,0.482,5.97,1,1,0.00393,0,1,0,0,0,0,0,0
46,2383892,0,2,1,14743825,9600,492,4727305,0.272,3439680,30068,0.151,1.98,0,0,0.00167,0,0,0,1,0,0,0,0
46,3272305,0,3,3,14559811,7750,1569,12159272,0.199,9744688,85184,0.312,3.72,1,1,0.0226,0,0,0,0,0,0,1,0
64,1339774,0,3,3,22253418,8970,1351,12121931,0.232,9309585,81381,0.729,9.05,0,1,0.00153,0,0,0,0,0,0,0,1
43,3357841,0,2,1,57505101,4950,629,3115181,0.267,2283529,19962,0.071,0.93,0,0,0.00348,0,0,0,1,0,0,0,0
33,302808,0,1,1,37492204,7150,495,3540676,0.298,2485095,21724,0.861,11.69,0,1,0.00021,0,1,0,0,0,0,0,0
66,1797409,1,3,3,13475350,7730,1337,10334479,0.182,8456756,73926,0.494,5.75,1,1,0.00121,0,0,0,0,0,0,0,1
63,469611,0,3,4,3242732,8970,1747,15670303,0.264,11531868,100807,2.576,33.37,0,0,2e-05,0,0,0,0,0,0,0,1
60,2369252,0,2,3,8175026,7730,1047,8090491,0.261,5975875,52239,0.265,3.41,1,0,0.13364,0,0,0,0,0,0,0,1
51,362550,0,2,2,7228591,8970,668,5990241,0.272,4359734,38111,1.261,16.52,1,1,0.00066,0,0,0,0,0,0,0,1
60,5045461,0,4,4,6387081,8780,2591,22745241,0.265,16725768,146210,0.348,4.51,0,1,0.00756,0,1,0,0,0,0,0,0
68,2339923,0,3,3,27135047,8740,1544,13496753,0.203,10761101,94070,0.482,5.77,0,1,0.00128,0,0,0,0,1,0,0,0
44,2949770,0,3,3,7575180,6550,1430,9369432,0.238,7136163,62382,0.254,3.18,0,1,0.03624,0,0,0,0,1,0,0,0
42,2466872,1,3,4,9924142,7730,1756,13570722,0.182,11094253,96982,0.472,5.5,1,0,0.01017,0,0,0,0,0,0,0,1
59,488440,0,2,2,2457848,7150,893,6382148,0.288,4541270,39698,0.975,13.07,0,1,0.03384,0,1,0,0,0,0,0,0
27,1291976,0,3,3,5828619,8780,1342,11784516,0.176,9707404,84859,0.788,9.12,0,1,0.00057,0,1,0,0,0,0,0,0
47,2218626,1,3,4,23186119,7150,1903,13605651,0.294,9610016,84007,0.454,6.13,0,0,0.00281,0,1,0,0,0,0,0,0
45,1776746,0,3,3,5484284,6900,1399,9655594,0.294,6820874,59626,0.403,5.43,0,1,0.00871,0,0,0,1,0,0,0,0
44,1785468,0,2,2,2497135,11000,1019,11205202,0.288,7973702,69703,0.468,6.28,0,1,0.00089,0,0,0,1,0,0,0,0
26,6036338,0,3,3,14741465,11200,1079,12082774,0.299,8466410,74010,0.147,2.0,1,1,0.01266,0,0,0,0,0,0,1,0
69,742520,1,3,3,19209731,4950,1284,6354209,0.27,4637718,40541,0.655,8.56,0,1,7e-05,0,0,0,1,0,0,0,0
48,1402204,0,3,3,12149474,5820,1512,8802667,0.263,6487848,56714,0.485,6.28,0,1,0.02293,0,0,0,1,0,0,0,0
31,5589568,0,1,1,2137142,8800,448,3942425,0.271,2873419,25118,0.054,0.71,1,1,0.27486,1,1,0,0,0,0,0,0
41,3006479,0,1,1,13309892,28000,458,12814472,0.299,8984499,78539,0.313,4.26,1,1,0.03081,0,0,0,0,0,0,1,0
35,2120901,0,3,2,12149996,8970,663,5949652,0.237,4538979,39678,0.224,2.81,0,0,0.00325,0,0,0,0,0,0,0,1
34,8339626,1,4,4,15960950,13700,2222,30439975,0.288,21670302,189434,0.273,3.65,0,1,0.00789,0,0,0,0,0,0,1,0
46,625556,1,3,3,8957831,5920,1503,8895457,0.169,7389290,64594,1.239,14.22,1,1,0.00012,0,0,0,0,0,1,0,0
38,373429,1,3,3,14775715,8970,1445,12963065,0.214,10184523,89029,2.861,34.71,1,1,5e-05,0,0,0,0,0,0,0,1
64,21927,1,2,3,16023472,8000,1128,9027168,0.199,7231182,63212,34.595,411.7,0,0,0.0,0,0,0,0,0,0,1,0
47,5948049,1,2,3,8313977,9600,1278,12268245,0.206,9745937,85195,0.172,2.06,0,0,0.01024,0,0,0,1,0,0,0,0
33,1315302,0,3,4,11786353,7000,2221,15548127,0.162,13032821,113928,1.039,11.82,0,0,0.00013,0,0,0,0,0,0,0,1
27,1766061,1,2,3,12045450,7000,1217,8519251,0.25,6388732,55848,0.379,4.82,0,0,0.00193,0,0,0,0,0,0,0,1
65,1149083,1,3,3,28299964,7000,1236,8648554,0.251,6481094,56655,0.592,7.53,0,1,0.00433,0,0,0,0,0,0,0,1
48,2492915,0,2,2,5916909,11000,887,9756795,0.261,7212309,63047,0.303,3.91,0,1,0.02792,0,0,0,1,0,0,0,0
56,17071,0,2,1,13336322,6900,600,4140220,0.176,3409892,29808,20.954,242.53,0,0,0.0,0,0,0,1,0,0,0,0
44,1172666,0,3,3,15253236,8780,1070,9395756,0.172,7778208,67994,0.696,8.01,0,1,0.00095,0,1,0,0,0,0,0,0
56,7999698,0,2,2,15676164,11000,806,8866993,0.192,7168455,62664,0.094,1.11,0,1,0.00827,0,0,0,1,0,0,0,0
64,515146,0,2,2,10319864,7150,821,5869806,0.241,4457228,38963,0.908,11.39,0,1,0.00097,0,1,0,0,0,0,0,0
46,5295491,1,3,3,6636408,19800,1485,29403856,0.221,22893122,200123,0.453,5.55,0,1,0.00686,0,0,0,0,0,0,0,1
36,1944582,1,3,2,14109404,13700,688,9430698,0.285,6740555,58923,0.364,4.85,1,0,0.00272,0,0,0,0,0,0,1,0
40,2251819,0,1,1,14291213,24950,528,13175245,0.164,11019042,96324,0.513,5.85,1,1,0.02266,0,0,0,0,0,0,1,0
70,9600000,0,3,3,3861271,24950,1494,37263359,0.218,29135613,254693,0.318,3.88,0,1,0.00305,0,0,0,0,0,0,1,0
38,1660614,0,1,2,2354259,5820,1088,6331907,0.193,5108704,44658,0.323,3.81,0,0,0.07763,0,0,0,1,0,0,0,0
49,3746079,0,3,3,14957205,10280,1454,14946498,0.242,11334590,99083,0.317,3.99,1,1,0.00525,0,0,0,0,1,0,0,0
51,2865288,0,1,1,10003997,19800,483,9562302,0.258,7091822,61994,0.26,3.34,1,1,0.15272,1,0,0,0,0,0,0,1
34,1962275,1,2,2,10953565,16650,987,16434163,0.188,13348736,116690,0.714,8.38,0,1,0.00049,0,1,0,0,0,0,0,0
35,6546779,1,3,3,3741221,19800,1274,25217740,0.213,19856195,173575,0.318,3.85,0,1,0.03431,0,0,0,0,0,0,0,1
51,923785,0,2,2,3341421,6700,656,4397189,0.28,3164615,27664,0.359,4.76,1,1,0.08117,0,0,0,0,1,0,0,0
51,3091721,0,2,2,16687075,7700,769,5922817,0.166,4939402,43178,0.168,1.92,0,1,0.00659,0,0,0,0,0,0,0,1
62,441963,0,3,3,11079195,6320,1475,9323286,0.182,7628409,66685,1.811,21.1,1,1,6e-05,0,0,0,0,1,0,0,0
37,5234294,0,2,2,10204817,24950,818,20414303,0.286,14571376,127378,0.292,3.9,0,1,0.00661,0,0,0,0,0,0,1,0
26,2450017,0,2,2,12103409,11200,778,8708605,0.286,6219369,54367,0.266,3.55,0,1,0.00386,0,0,0,0,0,0,1,0
68,855425,0,2,2,6868465,8000,1090,8721780,0.232,6701336,58581,0.822,10.2,1,1,0.0022,0,0,0,0,0,0,1,0
64,433587,0,4,3,4157251,5820,1064,6191023,0.273,4501584,39351,1.089,14.28,0,0,0.00022,0,0,0,1,0,0,0,0
61,3027763,0,2,2,5407673,8780,980,8606191,0.219,6717994,58726,0.233,2.84,1,1,0.00363,0,1,0,0,0,0,0,0
47,1693955,1,2,2,12744935,7750,760,5891140,0.254,4393562,38407,0.272,3.48,0,1,0.00144,0,0,0,0,0,0,1,0
52,1295996,0,2,2,11107332,6320,918,5802556,0.289,4125086,36060,0.334,4.48,0,1,0.0083,0,0,0,0,1,0,0,0
35,1483391,0,3,3,9952380,6320,1043,6593139,0.228,5089296,44489,0.36,4.44,0,1,0.02423,0,0,0,0,1,0,0,0
56,3990186,1,1,1,17081023,7150,606,4335472,0.152,3677027,32143,0.097,1.09,0,1,0.00319,0,1,0,0,0,0,0,0
35,80299,1,3,2,5799583,8970,879,7884584,0.187,6413447,56064,8.378,98.19,1,0,0.0,0,0,0,0,0,0,0,1
39,1956581,0,3,3,15422389,6320,1204,7610203,0.193,6140691,53680,0.329,3.89,0,1,0.00223,0,0,0,0,1,0,0,0
46,3013310,0,2,2,18326123,6550,1016,6651674,0.188,5401979,47222,0.188,2.21,0,1,0.00265,0,0,0,0,1,0,0,0
47,900288,0,2,2,3635780,6900,678,4680619,0.262,3455847,30210,0.403,5.2,0,1,0.01318,0,0,0,1,0,0,0,0
49,3055709,1,2,1,13534769,11200,564,6318931,0.274,4589098,40116,0.158,2.07,0,0,0.02562,0,0,0,0,0,0,1,0
43,890643,0,3,3,2030279,8780,1418,12453850,0.255,9274231,81072,1.092,13.98,0,1,0.00032,0,1,0,0,0,0,0,0
34,2346908,0,3,4,8199005,8000,2401,19210796,0.172,15911415,139092,0.711,8.19,0,0,0.00019,0,0,0,0,0,0,1,0
60,542933,0,3,3,3580891,8800,1181,10395352,0.181,8514583,74431,1.645,19.15,0,1,4e-05,0,1,0,0,0,0,0,0
56,1797010,0,3,3,10181799,7730,1517,11727030,0.189,9508919,83123,0.555,6.53,1,1,0.02191,0,0,0,0,0,0,0,1
64,2307389,0,2,2,6309793,10280,947,9732830,0.206,7726853,67545,0.351,4.22,0,1,0.02868,0,0,0,0,1,0,0,0
61,4519042,0,2,2,28416762,44000,850,37386920,0.158,31461492,275025,0.73,8.27,1,1,0.0014,0,0,0,0,0,0,1,0
48,6130959,0,1,1,3919756,13700,648,8878663,0.297,6241172,54558,0.107,1.45,0,1,0.01648,0,0,0,0,0,0,1,0
43,3495481,0,2,2,9234943,8800,799,7027861,0.249,5274800,46110,0.158,2.01,0,1,0.00894,0,1,0,0,0,0,0,0
57,1858598,0,3,2,13939787,8800,822,7236686,0.183,5911544,51677,0.334,3.89,0,0,0.00448,0,1,0,0,0,0,0,0
33,5063722,0,2,2,12806300,20350,725,14755407,0.27,10778503,94222,0.223,2.91,1,1,0.13191,0,0,1,0,0,0,0,0
56,3076146,0,3,3,5424834,4950,1225,6063352,0.282,4353616,38058,0.148,1.97,1,1,0.02437,0,0,0,1,0,0,0,0
68,2321881,1,3,3,20369830,16650,1309,21788187,0.188,17685347,154599,0.799,9.38,1,1,0.00304,0,1,0,0,0,0,0,0
44,1648432,0,3,4,13836771,7750,1687,13072086,0.26,9666950,84505,0.615,7.93,1,0,0.00085,0,0,0,0,0,0,1,0
36,1710555,0,1,2,10185064,11200,1029,11526966,0.211,9090032,79462,0.557,6.74,1,0,0.00037,0,0,0,0,0,0,1,0
38,590915,0,3,2,41178030,4850,1007,4884818,0.255,3639241,31813,0.646,8.27,0,0,0.00219,0,0,0,0,0,1,0,0
63,413612,0,2,2,13969571,8000,859,6871912,0.209,5436109,47520,1.379,16.61,0,1,0.00057,0,1,0,0,0,0,0,0
53,2228057,1,1,1,2703917,13700,415,5682194,0.159,4777582,41764,0.225,2.55,0,1,0.00576,0,0,0,0,0,0,1,0
41,720604,1,2,2,2365882,8000,1017,8134829,0.152,6899525,60313,1.004,11.29,0,1,0.00029,0,1,0,0,0,0,0,0
43,2284995,0,2,1,12766143,16650,486,8087841,0.193,6530842,57090,0.3,3.54,0,0,0.01508,0,1,0,0,0,0,0,0
51,746955,0,3,3,3505470,5920,1094,6474799,0.238,4936596,43154,0.693,8.67,0,1,0.00156,0,0,0,0,0,1,0,0
44,2251513,1,2,3,11858093,8970,1586,14222277,0.154,12034976,105205,0.561,6.32,1,0,0.0003,0,0,0,0,0,0,0,1
40,155966,1,3,3,26895042,7650,1258,9621077,0.229,7414335,64813,4.987,61.69,0,1,0.0,0,0,1,0,0,0,0,0
59,1122876,0,3,3,10887305,11200,1063,11908518,0.282,8548889,74731,0.799,10.61,1,1,0.00035,0,0,0,0,0,0,1,0
32,2337876,0,2,1,7260395,16650,424,7061160,0.175,5822681,50900,0.261,3.02,1,0,0.11119,0,1,0,0,0,0,0,0
63,1734209,1,3,3,10447562,5920,1171,6933978,0.213,5453843,47675,0.33,4.0,0,1,0.00024,0,0,0,0,0,1,0,0
31,2387001,0,1,1,14056745,19800,572,11318062,0.213,8908282,77873,0.391,4.74,1,1,0.0058,0,0,0,0,0,0,0,1
42,428181,1,2,3,9088547,7750,1040,8060892,0.165,6727783,58812,1.648,18.83,0,0,7e-05,0,0,0,0,0,0,1,0
53,3262431,1,2,2,6116960,19800,1019,20175604,0.186,16429062,143617,0.528,6.18,0,1,0.0009,0,0,0,0,0,0,0,1
52,2729973,0,3,3,5650822,13700,1371,18781565,0.221,14631318,127902,0.562,6.88,0,1,0.00506,0,0,0,0,0,0,1,0
45,1788951,0,3,3,34727036,8970,1071,9603803,0.236,7335464,64124,0.43,5.37,0,1,0.01067,0,0,0,0,0,0,0,1
34,1871188,0,3,3,14393670,7150,1493,10675873,0.215,8384157,73291,0.47,5.71,1,1,0.01224,0,1,0,0,0,0,0,0
56,1100105,0,2,2,8745742,6320,702,4437796,0.249,3332935,29135,0.318,4.03,0,1,0.00965,0,0,0,0,1,0,0,0
45,4611788,1,2,3,11743967,7700,1251,9633286,0.234,7380690,64519,0.168,2.09,1,0,0.06594,0,0,0,0,0,0,0,1
53,2269049,0,2,2,8214247,19800,1092,21623370,0.206,17163305,150035,0.793,9.53,0,1,0.00368,0,0,0,0,0,0,0,1
40,1778341,0,2,2,8959928,7150,882,6307380,0.292,4465596,39037,0.263,3.55,1,1,0.02392,0,1,0,0,0,0,0,0
32,1897802,0,3,3,12473986,8000,1280,10239669,0.18,8399009,73421,0.464,5.4,1,1,0.08257,0,1,0,0,0,0,0,0
44,2215120,0,2,1,24197507,20350,404,8212871,0.265,6034859,52754,0.286,3.71,0,0,0.00181,0,0,1,0,0,0,0,0
41,1626904,0,3,3,2027158,8000,1569,12548893,0.238,9565722,83620,0.617,7.71,0,1,0.0002,0,1,0,0,0,0,0,0
76,3991770,1,2,2,7491598,6550,848,5555906,0.192,4491415,39262,0.118,1.39,1,1,0.00465,0,0,0,0,1,0,0,0
42,1678619,1,2,2,21862749,8000,794,6353490,0.247,4783763,41818,0.299,3.78,0,1,0.02356,0,1,0,0,0,0,0,0
54,2904439,1,3,3,3627870,6900,1491,10290931,0.157,8670366,75793,0.313,3.54,0,1,0.02483,0,0,0,1,0,0,0,0
31,171382,0,3,3,6394248,6565,1098,7209711,0.289,5125438,44805,3.137,42.07,1,1,0.00041,0,0,1,0,0,0,0,0
44,2185370,0,3,3,30086467,6700,1101,7379892,0.208,5848044,51121,0.281,3.38,0,1,0.1147,0,0,0,0,1,0,0,0
62,279343,0,2,2,4225382,7000,710,4967487,0.296,3496662,30567,1.313,17.78,0,1,0.00014,0,0,0,0,0,0,0,1
59,650345,1,3,3,14430817,7700,1266,9750789,0.274,7078682,61879,1.142,14.99,1,1,0.00017,0,0,0,0,0,0,0,1
51,962071,1,1,1,12691025,7750,440,3407692,0.219,2661317,23264,0.29,3.54,0,1,0.00017,0,0,0,0,0,0,1,0
59,2265671,0,3,3,14523465,6550,1336,8750344,0.197,7029462,61449,0.325,3.86,0,1,0.0008,0,0,0,0,1,0,0,0
61,1719532,1,2,2,4450859,7750,949,7354254,0.236,5620339,49131,0.343,4.28,0,1,0.01769,0,0,0,0,0,0,1,0
57,1733669,0,2,2,12895669,7150,1043,7461021,0.263,5499916,48078,0.333,4.3,0,1,0.00244,0,1,0,0,0,0,0,0
36,8480933,0,4,4,4874200,9600,2645,25388224,0.22,19808843,173162,0.245,2.99,0,1,0.06819,0,0,0,1,0,0,0,0
38,2475115,0,3,3,10234112,7000,1534,10735488,0.174,8864787,77493,0.376,4.34,1,1,0.01513,0,0,0,0,0,0,0,1
30,3235224,1,2,1,7034967,24950,446,11130663,0.202,8881149,77636,0.288,3.44,0,0,0.01769,0,0,0,0,0,0,1,0
50,2329108,0,2,2,14131884,13700,913,12512984,0.231,9624518,84134,0.433,5.37,1,1,0.13666,0,0,0,0,0,0,1,0
34,5080847,1,3,3,14301463,4950,1115,5520533,0.174,4561478,39875,0.094,1.09,0,1,0.0103,0,0,0,1,0,0,0,0
54,774902,0,3,3,3483226,7700,1520,11702186,0.3,8193692,71626,1.109,15.1,0,1,0.00026,0,0,0,0,0,0,0,1
71,1746001,0,2,3,6011467,7000,1207,8445540,0.246,6364423,55635,0.382,4.84,1,0,0.00283,0,0,0,0,0,0,0,1
53,715777,1,3,3,9193173,7750,1313,10173868,0.164,8501488,74317,1.246,14.21,1,1,0.00075,0,0,0,0,0,0,1,0
67,5239075,0,1,1,3801435,11200,577,6467241,0.281,4652419,40670,0.093,1.23,0,1,0.06748,0,0,0,0,0,0,1,0
47,1781059,0,2,2,21579574,8780,1019,8948090,0.164,7482379,65408,0.441,5.02,0,1,0.00694,0,1,0,0,0,0,0,0
28,1156589,0,3,3,13159188,7750,1587,12301008,0.229,9479076,82863,0.86,10.64,1,1,0.00023,0,0,0,0,0,0,1,0
34,801108,1,3,2,8575203,7000,704,4925736,0.174,4068153,35562,0.533,6.15,1,0,0.00152,0,0,0,0,0,0,0,1
48,244917,0,3,3,10775489,7750,1442,11178732,0.226,8654151,75651,3.707,45.64,1,1,0.0,0,0,0,0,0,0,1,0
48,1884895,0,3,3,9844669,9600,1186,11384245,0.186,9270567,81040,0.516,6.04,1,1,0.00053,0,0,0,1,0,0,0,0
51,540375,0,2,1,13228112,28000,560,15675526,0.285,11213410,98023,2.177,29.01,0,0,6e-05,0,0,0,0,0,0,1,0
49,2218426,0,2,2,2693951,7730,801,6188084,0.25,4639946,40561,0.219,2.79,0,1,0.03798,0,0,0,0,0,0,0,1
68,2402360,0,1,1,4986712,28000,502,14059899,0.177,11573805,101174,0.505,5.85,0,1,0.00583,0,0,0,0,0,0,1,0
62,3123321,0,3,3,8414652,11200,1425,15961416,0.186,12993589,113585,0.436,5.11,0,1,0.01533,0,0,0,0,0,0,1,0
47,2259728,1,3,4,33970998,6550,1911,12518101,0.16,10518451,91948,0.488,5.54,0,0,0.00095,0,0,0,0,1,0,0,0
54,1245318,0,3,3,3867904,8780,1142,10027031,0.274,7277290,63615,0.613,8.05,0,1,0.00191,0,1,0,0,0,0,0,0
30,913341,0,2,3,10389576,6900,1491,10289381,0.206,8169296,71413,0.938,11.27,1,0,0.0021,0,0,0,1,0,0,0,0
55,2432973,1,3,3,4277353,8780,1174,10309037,0.27,7528611,65812,0.325,4.24,0,1,0.00098,0,1,0,0,0,0,0,0
59,1255722,0,1,1,11290830,11200,629,7049889,0.279,5082664,44431,0.425,5.61,0,1,0.0032,0,0,0,0,0,0,1,0
36,2314543,1,3,3,6144062,6565,1497,9829333,0.158,8275229,72339,0.375,4.25,0,1,0.00578,0,0,1,0,0,0,0,0
29,5051701,1,3,2,4653635,7000,1059,7413196,0.286,5294045,46279,0.11,1.47,1,0,0.02255,0,0,0,0,0,0,0,1
38,3166910,0,2,2,4433346,13700,914,12518127,0.232,9615044,84051,0.318,3.95,0,1,0.00988,0,0,0,0,0,0,1,0
42,3205244,1,2,2,14679505,6800,997,6779370,0.262,5003708,43741,0.164,2.12,0,1,0.04091,0,0,1,0,0,0,0,0
52,2281594,0,3,3,20641222,6700,1498,10039175,0.275,7281822,63655,0.335,4.4,0,1,0.00367,0,0,0,0,1,0,0,0
65,3254021,1,2,2,3404056,11000,1061,11676479,0.157,9847945,86087,0.317,3.59,0,1,0.00177,0,0,0,1,0,0,0,0
65,2913912,0,2,2,8339986,7000,877,6137786,0.231,4718565,41248,0.17,2.11,1,1,0.15291,0,0,0,0,0,0,0,1
41,2220887,0,3,3,7692582,7150,1520,10871423,0.16,9131908,79828,0.431,4.9,0,1,0.12446,0,1,0,0,0,0,0,0
62,930753,0,3,3,11457950,6800,1197,8141676,0.234,6234601,54501,0.703,8.75,0,1,0.0008,0,0,1,0,0,0,0,0
32,7903190,0,4,3,6422875,7150,1466,10484829,0.274,7609792,66522,0.101,1.33,0,0,0.01714,0,1,0,0,0,0,0,0
50,1600040,0,3,3,14326176,6900,1112,7672523,0.172,6353218,55537,0.417,4.8,0,1,0.00404,0,0,0,1,0,0,0,0
36,2157185,0,3,3,21332919,6320,1538,9720173,0.151,8256583,72176,0.402,4.51,0,1,0.00313,0,0,0,0,1,0,0,0
60,4219088,0,2,2,6882253,7700,805,6197377,0.24,4707878,41155,0.117,1.47,1,1,0.01231,0,0,0,0,0,0,0,1
62,3019325,0,3,3,12577825,8800,1518,13362438,0.239,10174558,88942,0.353,4.43,1,1,0.0259,0,1,0,0,0,0,0,0
